tweet_id,timestamp,tweet_text,all_hashtags,user_id,username,user_profile_description,followers_count
1329306094167085056,2020-11-19 06:10:44,"Want to give blood?  Worried about doing it safely? @RedCross totally understands.  Our blood drive locations are operating with COVID safety in mind.  Make an appointment, and your donation could save somebody’s life!  #BeAHero #DonateLife #DonateBlood https://t.co/TJXLOpRLmr","['BeAHero', 'DonateLife', 'DonateBlood']",1195272541,ARCfanHQ,,468
1329272533984501762,2020-11-19 03:57:23,@annestate Beautiful! Thank you Leia Parker! 💖💖#donatelife #letsspreadlove,"['donatelife', 'letsspreadlove']",3236248399,dvalfig,Co-founder and President of the Carlos G. Figueroa Foundation. @FigueroaFoundat Homeless advocate,234
1329256482634825728,2020-11-19 02:53:36,VIDEO: Lee Cataluna: Billy Kenoi Is Back With A Powerful Message   Click image below and GET THE FULL STORY on #TransplantNews!  Please Share &gt;&gt;&gt;&gt;  .#DonateLife #GiftOfLife #BoneMarrowTransplant  https://t.co/AA2X6kyrft,"['TransplantNews', 'DonateLife', 'GiftOfLife', 'BoneMarrowTransplant']",878354340804796416,transplantnews,"Transplant News brings you the news stories, articles and content that matter to the transplant community.",52
1329234234339258369,2020-11-19 01:25:12,I am in awe of this machine that draws and separates my plasma and platelets and then returns my red blood cells to me.   November's donation is complete.  #DonateLife https://t.co/BDxDPoGtMW,['DonateLife'],714629671321600002,publiclandlvr,"mom, msw, hiker, camper, #publiclands owner/advocate. I take pics of #wildflowers and my family's outside fun. #keepitwild #keepitpublic #monumentsforall ⛺️",6881
1329219015978397697,2020-11-19 00:24:43,"In meeting their son's recipient, a donor family reflects on his gift: ""He said 'Mom, when I die, of course I will donate my organs. I don’t need them, why not let someone else live?'"" #DonateLife  https://t.co/P2wz6rweqe",['DonateLife'],201284068,TxOrganSharing,Saving lives through the power of organ donation.,1795
1329213116337549313,2020-11-19 00:01:17,"Members of SODA's National Team participated in a @HeartsforEmma fundraiser! To learn more about the nonprofit that helps families of kids with heart disease, head to https://t.co/F0M4vwr318. #throwback #hearttransplant #donatelife #livelifegivelife #organdonor #organdonation https://t.co/tT9gL8d1LI","['throwback', 'hearttransplant', 'donatelife', 'livelifegivelife', 'organdonor', 'organdonation']",1015417593262411777,SodaNational,We inspire and support student-led organ donation education and registration efforts through campus chapters. #donatelife #organdonation,117
1329208610497425408,2020-11-18 23:43:22,"Another one done and dusted! • If you know, you know 👌🏼 • Workout ✔️ Milk ✔️ Rest • #HeartTransplant #JoePossible #GettingItDone #DonateLife @ East Retford https://t.co/6CeyNNEL4W","['HeartTransplant', 'JoePossible', 'GettingItDone', 'DonateLife']",179469966,heartboi,Heart Transplant • Husband • Father • Fitness • Enjoying Life #JoePossible #TeamMatthews #DonateLife,677
1329207934014939136,2020-11-18 23:40:41,.@TrustForLife needs your help getting into the holiday spirit! Please send your handmade ornament/postcard w/ a short note about why #OrganDonation is so important. They will #DeckTheHalls w/ your creations &amp; share on social media. #DonateLife @DonateLife_KY @kentuckycourts 💙💚 https://t.co/eFIs23BGK3,"['OrganDonation', 'DeckTheHalls', 'DonateLife']",712346044210790400,LouKyCourtClerk,"The Office of the Circuit Court Clerk processes & maintains court records & processes driver's licenses & IDs in Jefferson County, Ky. Visit https://t.co/e4nCOjyjKH",1023
1329197698612858881,2020-11-18 23:00:01,Organs are in short supply.  Register to be a hero today https://t.co/OOel3zH61P  #BeAHero #MakeADifference #save8 #donatelife #becauseofadonor #recycleyourself #SpreadTheWord https://t.co/dGHcqGYNnC,"['BeAHero', 'MakeADifference', 'save8', 'donatelife', 'becauseofadonor', 'recycleyourself', 'SpreadTheWord']",1244746085676888066,2ndCTR_Society,We raise awareness through education & events to support transplant recipients who are given a 2nd chance. Help us spread the word that organ donation works! 💚,153
1329194436765609984,2020-11-18 22:47:03,@Joseph_C_Wu must have been on call!  @StanfordCTSurg #cardiotwitter #hearttransplant #DonateLife https://t.co/F4bNbUhA75,"['cardiotwitter', 'hearttransplant', 'DonateLife']",318133989,MerThomp,"Love my family, bacon, and wine (not always in that order). ❤️ transplant. Views are my own.",200
1329191090344308736,2020-11-18 22:33:45,I had the honor of participating in a Honor Walk today.  Thank you to every family who has allowed their love ones to give life to others in need.  May they Rest In Peace and may you find comfort in knowing they saved others #DonateLife #HonorWalk ❤️ ❤️❤️❤️❤️❤️❤️❤️,"['DonateLife', 'HonorWalk']",1269087101334753280,ScottTh21763174,"Colorado Avalanche, LA Rams",69
1329190822873604105,2020-11-18 22:32:42,About one in five Americans waiting for a liver transplant dies before getting the organ. Learn how you can be a living liver donor. #loveyourliver #kickliverdisease #donatelife https://t.co/HYmI3Qb8ug,"['loveyourliver', 'kickliverdisease', 'donatelife']",3362546117,CLA_Pitt,Community Liver Alliance,161
1329187630857162753,2020-11-18 22:20:00,Got a letter from my recipient family today—all the feels! 💚♻️ 😭 #donatelife #livingdonor #OrganDonation #unos,"['donatelife', 'livingdonor', 'OrganDonation', 'unos']",350700973,caraheuser,Practicing maternal-fetal medicine to pay for pole school. Bookworm and nerdy girl. Mom. Bad at Twitter but tweets/views my own. Living organ donor 💚 she/her,225
1329181305821679616,2020-11-18 21:54:52,#DonateLife  Be Kind Give someone hope https://t.co/V29DqKvEcu,['DonateLife'],388897443,buddyluchador,"Mexi-Rican, Wrestling fan, & Trivia Savant. Don't forget to pass the wings! Tweets are my own.",185
1329161040362414080,2020-11-18 20:34:21,Become an organ donor today and help someone like Dayja! https://t.co/Yesnlg5bB9 #HOSAChallenge #DonateLife @GiftofLifeMich https://t.co/SrN0ZeLXHr,"['HOSAChallenge', 'DonateLife']",1329159502252400642,Ian10704799,,0
1329155658839515136,2020-11-18 20:12:58,Knoxville man awaiting kidney and heart transplant amid hospital shutdowns in Indiana  Click image below and GET THE FULL STORY on #TransplantNews!  Please Share &gt;&gt;&gt;&gt;  .#DonateLife #GiftOfLife #HeartTransplant #KidneyTransplant #MultipleOrganTransplant  https://t.co/BMSn0kMskY,"['TransplantNews', 'DonateLife', 'GiftOfLife', 'HeartTransplant', 'KidneyTransplant', 'MultipleOrganTransplant']",878354340804796416,transplantnews,"Transplant News brings you the news stories, articles and content that matter to the transplant community.",52
1329142312744599552,2020-11-18 19:19:56,"#howitstartedvshowitsgoing      Today is the 30th anniversary of my liver transplant. So grateful to @UWHealth, my family and friends, and especially the donor family who made the decision that saved my life. #donatelife #Thankful @DonateLife @DottieDonorDot https://t.co/vxmArG9S6x","['howitstartedvshowitsgoing', 'donatelife', 'Thankful']",49019733,ErinDeeNews,"Former WFRV-TV Anchor/Reporter. Grateful transplant recipient. UW-Stevens Point grad. Tweets, retweets and favorites are not intended as endorsements.",6548
1329130377416380416,2020-11-18 18:32:30,https://t.co/C2RfRKCbUX “Dante’s kindness and generosity will live on through nine lives that were saved because of his organ donation.” Dante would have turned 13 years old in December. https://t.co/ecAZzMRS4Y  #donorconnect #donatelife #shareyourspare,"['donorconnect', 'donatelife', 'shareyourspare']",78925070,DonorConnect,"Through organ, eye and tissue donation, we at DonorConnect: 1. Save and heal lives 2. Honor donors and 3. Educate and inspire",1238
1329125206779187200,2020-11-18 18:11:57,Are you or your loved one waiting for a #kidneytransplant? Register for this webinar on changes to #kidney &amp; #pancreas allocation policies that will likely increase transplant access for patients! #TransplantTwitter #DonateLife @UNOSNews https://t.co/La7uFHSwOU,"['kidneytransplant', 'kidney', 'pancreas', 'TransplantTwitter', 'DonateLife']",67629654,DLNewEngland,New England Donor Services’ public education and awareness efforts for organ and tissue donation. #DonateLife Contact your US Reps here https://t.co/PfLSJnthb4,2832
1329123601019265029,2020-11-18 18:05:35,"We're always here to answer questions and talk about the many elements of donation. Every person, family and community has the power to decide and we respect your decision. To register as an organ donor, just visit https://t.co/vgXJGOBVKW. #DonateLife https://t.co/gxnAnqhwab",['DonateLife'],21771762,DonateLifeAZ,"Give hope for all those waiting for the gift of life. Register as an organ, eye and tissue donor at https://t.co/nuYOIcyToD.",2714
1329122200180330498,2020-11-18 18:00:01,"Do you know who's the top-selling female country artist? Join us this Sat., 11/21 for some donation &amp; pop culture trivia... and WIN PRIZES! It's free &amp; fun to play. Register via the QR code by this Fri., 11/20. #EyeDonationMonth #DonateLife #DonationTrivia https://t.co/epPTeRkfHY","['EyeDonationMonth', 'DonateLife', 'DonationTrivia']",2370997566,donatelifetexas,"Saving lives is fast and easy when you sign up as an organ, eye & tissue donor with Donate Life Texas.",1447
1329120016344764416,2020-11-18 17:51:20,My boy @AlbertsPayton with me at treatment today! 😴😴😴 #photopheresis #rejection #doublelungtransplant #donatelife #cure65roses #cfwarrior #hesmyworld https://t.co/smNnHWnyRq,"['photopheresis', 'rejection', 'doublelungtransplant', 'donatelife', 'cure65roses', 'cfwarrior', 'hesmyworld']",3037235124,AlbertsMicki,"Cystic Fibrosis warrior! Double lung transplant recipient! Wife, mom and God fearing woman! Living my best life one breath at a time! God is good all the time!",84
1329116505418715139,2020-11-18 17:37:23,Thank you to all the OPOs for helping to save and heal lives through organ &amp; tissue donation! 💙💚 #DonateLife #SignUpSayYes https://t.co/cTmUnI9b8Z,"['DonateLife', 'SignUpSayYes']",2370997566,donatelifetexas,"Saving lives is fast and easy when you sign up as an organ, eye & tissue donor with Donate Life Texas.",1447
1329114793995866113,2020-11-18 17:30:35,Gift of Life Donor Program and the Hospital Association of Pennsylvania (HAP) Southeast Connect honored Crozer-Chester Medical Center with the 2020 Gift of Life Award! #DonateLife #HealthcareHero  https://t.co/4OZveHuvv5 * * * @CrozerHealth https://t.co/3X6AnV2RQN,"['DonateLife', 'HealthcareHero']",68707862,Donors1,Giving life a second chance through organ and tissue donation. Would you save a live if you could?,4166
1329113770799591426,2020-11-18 17:26:31,"Phenomenal story! It’s so great to see the relationships that baseball can build. If you’re considering donating an organ, get tested. It can save and change a life just like mine was! #DonateLife https://t.co/oOkxlRLiZH",['DonateLife'],92422997,danielisufi,Manager of Baseball Operations - University of Dayton Baseball,390
1329102607302930436,2020-11-18 16:42:09,I came back to life 11 years ago today. Today is the 11 year anniversary of my organ transplant that saved my life. I urge anyone that reads this to be sure you're an organ donor. The gift you give will be the most important gift you will give in your entire lifetime. #DonateLife https://t.co/YJnCosDU64,['DonateLife'],183266702,najones7,"Organ transplant recipient. Disney fan. Proud daddy of my Greyhound, Chihuahua, and my CrazyCat #DonateLife",249
1329090986975264770,2020-11-18 15:55:59,New policy going into affect on 12/15.  Please use the link below to register to learn about these changes   #organdonation #kidney #pancreas #donatelife #transplanttwitter https://t.co/oj4qKf0USd,"['organdonation', 'kidney', 'pancreas', 'donatelife', 'transplanttwitter']",217081467,BMont81,Sr. Director Supply Chain | #HeartTransplant X2 | #CancerSurvivor | #StrokeSurvivor | #DonateLife ♻️❤️❤️,692
1329090640534147075,2020-11-18 15:54:36,"Join us for some REAL TALK live tomorrow night 11/19 at 7 p.m.: ""What's the 411 on Funeral Homes and Donation?"" Watch on YouTube: https://t.co/XkpvxaYr7X #DonateLife https://t.co/ITyLNSX92s",['DonateLife'],213297023,TheLLF,"The Living Legacy Foundation is a non-profit dedicated to saving and enhancing lives through organ, eye, and tissue donation. *RTs are not endorsements.*",1650
1329086108198600708,2020-11-18 15:36:36,"🗣📢 #ICYMI Register to join us on Monday, Nov. 23 from 1 to 2 p.m. EST for a patient webinar to learn about the changes to #kidney and #pancreas allocation policy. The new policy goes into effect on Dec 15. #TransplantTwitter #DonateLife #OrganDonation  https://t.co/gH38IRLpo5","['ICYMI', 'kidney', 'pancreas', 'TransplantTwitter', 'DonateLife', 'OrganDonation']",24713778,UNOSNews,United Network for Organ Sharing is the non-profit organization that manages the U.S. transplant system under contract with the federal government.,10763
1329049999674576899,2020-11-18 13:13:07,"Area hospitals ask for blood donations. Donations annually decrease during the winter holidays. With the coronavirus pandemic, donations are at an all-time low. #DonateLife #GiveBlood https://t.co/0SYSx9udRn","['DonateLife', 'GiveBlood']",827601876673785857,myCTnews,"Proudly serving the communities of Kearney, Liberty and Smithville, Missouri.",1378
1329031997071691783,2020-11-18 12:01:34,"Join us tomorrow, Nov. 19 @ 7:00 pm EST, for Transplant Unwrapped's first virtual patient and caregiver support group. Register here: https://t.co/H5CP4dgTka #sbs #cipo #transplant #intestinaltx #MVTx #organdonor #donatelife https://t.co/kS9MjFKNka","['sbs', 'cipo', 'transplant', 'intestinaltx', 'MVTx', 'organdonor', 'donatelife']",1258065197324959744,TxUnwrapped,Nonprofit for Intestinal and Multivisceral Transplant Education.,16
1329024647967477761,2020-11-18 11:32:22,Everyone wanted to help He can make a video call to our number in Iran Any evidence you need to prove us We will provide Please #help us This is our last hope  #DonateLife  #charity,"['help', 'DonateLife', 'charity']",1303051052061790215,SMA_MPR,"Mother of a child with #SMA type 1 disease The mother of a child who needs the most expensive drug in the world, #spinraza Mother of Mohammad Parham",46
1329012112270663680,2020-11-18 10:42:34,Please help if you can. #DonateLife #KindnessMatters https://t.co/UEdGZIBq5I,"['DonateLife', 'KindnessMatters']",1336769564,notanotherCathy,I like porridge.,840
1328987699538251776,2020-11-18 09:05:33,Episode 6 - A Butt Song for my Transplant Warrior Brother Greg Lasley https://t.co/VUZHm76TCI via @YouTube #TransplantWarrior #MiracleInside #GilBuddy #MercysKitchenAndFoodPantryForWIC #WomanInfantsChildren #FisherOfMen #DonateLife #HeroNotZeroProductions #PrayForGregLasley,"['TransplantWarrior', 'MiracleInside', 'GilBuddy', 'MercysKitchenAndFoodPantryForWIC', 'WomanInfantsChildren', 'FisherOfMen', 'DonateLife', 'HeroNotZeroProductions', 'PrayForGregLasley']",1323744863955886080,buddy_gil,Multi format Influencer #Family #Faith #FishingLife #SmokingMeat #Eat #Live #DonateLife #Philanthropy #Influencer #GilBuddy,0
1328906216626659329,2020-11-18 03:41:46,@XPOLogistics @DonateLife @LifeShareOK  So happy XPO Logistics is sharing the message. #DonateLife #Grateful #retweet 💙💚💙💚 @Knaus_Bill @tx_rockstar @AlanHawxbyMD @AG_EM33 https://t.co/pLpprH2HuW,"['DonateLife', 'Grateful', 'retweet']",2363195796,LorrindaD,"Liver transplant 8/8/18; BLESSED by a donor. TRIO National Board Member; Founder of TRIO-Oklahoma, LifeShare and UNOS Advocate #Lorrinda #Alpha1Antitrypsin",227
1328895704786460673,2020-11-18 03:00:00,"It’s been almost 10 years since we lost my dad. In his memory, we are raising money for @DonateLife. As an organ transplant surgeon, my dad was forever grateful to the countless families who made his work possible through the gift of life.  https://t.co/UQaby2PJr5 ❤️ #donatelife",['donatelife'],40187316,NaomiRuchim,Freelance Correspondent @CBSNewspath.  New Yorker with Midwest roots.  Story idea? Email me - Naomi.Ruchim@cbs.com Instagram: @naomipescovitz,9239
1328883789028880385,2020-11-18 02:12:39,Kindness does matter 💚💙 #donatelife https://t.co/od7544mE0N,['donatelife'],2370997566,donatelifetexas,"Saving lives is fast and easy when you sign up as an organ, eye & tissue donor with Donate Life Texas.",1447
1328875450668498945,2020-11-18 01:39:31,Check out this spot-on Art of little Leia Parker to be featured in the New Year’s Day #DonateLife tribute sculpture for the @RoseParade TV special🌹 The 2 year old drowned in a swimming accident last year and her organs were donated to 5 people @LifesharingSD #PrincessLeia @CBS8 https://t.co/qKKCsdDsuZ,"['DonateLife', 'PrincessLeia']",48801638,HopeNEWS8,"By the Beach in San Diego! Local News Reporter for @CBS8, Jesus pleaser, ATL native, Alumna of THE @OhioState AND @USC @uscannenberg",2821
1328867861528334337,2020-11-18 01:09:22,What a way to promote #DonateLife for the 2021 Good Friday Appeal https://t.co/P7hhEwr1aQ,['DonateLife'],1215716038186192896,AlisonBoast,Paediatric Doctor 🩺👶🏻 PhD in pharmacometrics @unimelb @mcri_for_kids 🤓 write with @DFTBubbles,1132
1328854058476711938,2020-11-18 00:14:31,Feelin' Strong! • 3 x 30 Push-ups 3 x 30 Squats 3 x 10 Chin-ups 3 x 20 Calf Raisers 3 x 10 Pull-ups • Workout ✔️ Milk ✔️Rest • #HeartTransplant #JoePossible #GettingItDone #DonateLife @ East Retford https://t.co/Qys5Z4Gg0r,"['HeartTransplant', 'JoePossible', 'GettingItDone', 'DonateLife']",179469966,heartboi,Heart Transplant • Husband • Father • Fitness • Enjoying Life #JoePossible #TeamMatthews #DonateLife,677
1328849516582248448,2020-11-17 23:56:28,"KOREA: Asan Medical Center records 1,000 stem cell transplants on children  Click image below and GET THE FULL STORY on #TransplantNews!  Please Share &gt;&gt;&gt;&gt;  .#DonateLife #GiftOfLife #StemCellTransplant  https://t.co/GAD4KOl3aG","['TransplantNews', 'DonateLife', 'GiftOfLife', 'StemCellTransplant']",878354340804796416,transplantnews,"Transplant News brings you the news stories, articles and content that matter to the transplant community.",52
1328836006548807682,2020-11-17 23:02:47,Be fearless my #KidneyDisease  fighters stay strong #Covid_19 #LifeGoesOn  #tuesdaymotivations  #donatelife #Transplant  #liveonNY #FridaKahlo #badass https://t.co/cH1c7sMHzb,"['KidneyDisease', 'Covid_19', 'LifeGoesOn', 'tuesdaymotivations', 'donatelife', 'Transplant', 'liveonNY', 'FridaKahlo', 'badass']",821516564,M1Astro,Michelle #Kidney #Transplant Recipient #Syracuse Upstate   8/17/14  #OrganDonation 2nd life #DonateLife #PKD #StonyBrook U parent #Hudson valley #NY #liveonNY,750
1328835307685351424,2020-11-17 23:00:00,Learn more at https://t.co/OOel3zYGTn   #organdonation #save8 #donatelife #becauseofadonor #MakeADifference #Transplant #support #BeAHero https://t.co/jtT6oyQRtk,"['organdonation', 'save8', 'donatelife', 'becauseofadonor', 'MakeADifference', 'Transplant', 'support', 'BeAHero']",1244746085676888066,2ndCTR_Society,We raise awareness through education & events to support transplant recipients who are given a 2nd chance. Help us spread the word that organ donation works! 💚,153
1328827914100617217,2020-11-17 22:30:37,What you might not know about being an organ donor https://t.co/9DyxQekw6m   @TxOrganSharing #DonateLife #WACinspire  #UTRGV #RallyTheValley,"['DonateLife', 'WACinspire', 'UTRGV', 'RallyTheValley']",42638302,GoUTRGV,The official Twitter account for The University of Texas Rio Grande Valley Athletic Department and all of our 16 NCAA Division I programs. #RallyTheValley,9284
1328826974027063298,2020-11-17 22:26:53,"Aeisha Reese is a Flint, Michigan native and has been blessed with 2 bowel transplants! Join us to learn about Aeisha's transplant journey and what her transplants have enabled her to do.  https://t.co/It7AN8ItVY or https://t.co/ciL9O6VA3z #DonateLife #LetsTalk https://t.co/OBv6WIJDwK","['DonateLife', 'LetsTalk']",36354279,GiftofLifeMich,Core Purpose: We honor life through donation. We've been saving and healing lives through organ and tissue donation in Michigan since 1971. #DonateLife,4031
1328820505634344962,2020-11-17 22:01:11,Got bingo? Take a picture and tag us @SodaNational! #bingo #organdonor #livelifegivelife #donatelife #organdonation https://t.co/jJYz3JSJ3n,"['bingo', 'organdonor', 'livelifegivelife', 'donatelife', 'organdonation']",1015417593262411777,SodaNational,We inspire and support student-led organ donation education and registration efforts through campus chapters. #donatelife #organdonation,117
1328815360150294530,2020-11-17 21:40:44,"This Thursday 11/18, join @EversightVision  and Muslim Life Planning Institute for an Islamically informed discussion on donation and transplantation.  RSVP: https://t.co/nlJBvYm3zk   #Michigan #Muslim #Islam #DonateLife #GiftofSight #healthcare #community #TransplantTwitter https://t.co/PukZ3GRZ8J","['Michigan', 'Muslim', 'Islam', 'DonateLife', 'GiftofSight', 'healthcare', 'community', 'TransplantTwitter']",3524075775,DonateLifeMI,"Donate Life Coalition of Michigan and its members are dedicated to increasing awareness about organ, eye, tissue, blood and bone marrow donation in Michigan.",104
1328812911201054722,2020-11-17 21:31:00,Thank you @GoUTRGV Athletics for helping Texans #SignUpSaveLives at https://t.co/kUkP7Tojsw 💙💚 #donatelife https://t.co/C3kLoZ4PJw,"['SignUpSaveLives', 'donatelife']",2370997566,donatelifetexas,"Saving lives is fast and easy when you sign up as an organ, eye & tissue donor with Donate Life Texas.",1447
1328809329982545920,2020-11-17 21:16:47,"Affordable Care Act’s Medicaid Expansion Improves Liver Transplant Waitlist Placement, Especially for Certain Minorities  Click image below and GET THE FULL STORY on #TransplantNews!  Please Share &gt;&gt;&gt;&gt;  .#DonateLife #GiftOfLife #LiverTransplant  https://t.co/MmPJCdRQlR","['TransplantNews', 'DonateLife', 'GiftOfLife', 'LiverTransplant']",878354340804796416,transplantnews,"Transplant News brings you the news stories, articles and content that matter to the transplant community.",52
1328807372349865984,2020-11-17 21:09:00,"""I removed the bandage from my left eye, looked at the quilt &amp; the colors and images just popped off that quilt.""- Charleen M.  November is #EyeDonationMonth. Organ, eye &amp; tissue donors are LIFE donors! Register to #BeTheGift at https://t.co/wVz33RJnLN.  #DonateLife https://t.co/wYRBGrO44H","['EyeDonationMonth', 'BeTheGift', 'DonateLife']",1342431426,SierraDonorServ,Contact your U.S. Reps to #SupportOPOs: https://t.co/syXEeWssut  Posting rules: https://t.co/NNKO5OTwxe,791
1328806506486263808,2020-11-17 21:05:33,"At the 13th annual Thanks for Giving ceremony for the Northern Region, Texas Organ Sharing Alliance honored our hospital partners for supporting organ, eye, and tissue donation. We appreciate their efforts to #DonateLife! https://t.co/7rupBggbnf",['DonateLife'],201284068,TxOrganSharing,Saving lives through the power of organ donation.,1795
1328798376792645637,2020-11-17 20:33:15,There's still time to RSVP!  Join us for a great discussion on Thursday afternoon. #DonateLife https://t.co/hHtd2OTyN7,['DonateLife'],36354279,GiftofLifeMich,Core Purpose: We honor life through donation. We've been saving and healing lives through organ and tissue donation in Michigan since 1971. #DonateLife,4031
1328792985048289280,2020-11-17 20:11:50,Trusting science during COVID-19   Click image below and GET THE FULL STORY on #TransplantNews!  Please Share &gt;&gt;&gt;&gt;  .#DonateLife #GiftOfLife #BoneMarrowTransplant  https://t.co/Bn8tsvvGzQ,"['TransplantNews', 'DonateLife', 'GiftOfLife', 'BoneMarrowTransplant']",878354340804796416,transplantnews,"Transplant News brings you the news stories, articles and content that matter to the transplant community.",52
1328792195290185728,2020-11-17 20:08:41,Virus survivor: Double lung transplant ‘a walking miracle’  Click image below and GET THE FULL STORY on #TransplantNews!  Please Share &gt;&gt;&gt;&gt;  .#DonateLife #GiftOfLife #LungTransplant  https://t.co/2Qm6aHZxi2,"['TransplantNews', 'DonateLife', 'GiftOfLife', 'LungTransplant']",878354340804796416,transplantnews,"Transplant News brings you the news stories, articles and content that matter to the transplant community.",52
1328790818950352896,2020-11-17 20:03:13,"STA is proud to announce that we've been named a Top Workplace by @dallasnews! We are thankful for all our employees who make the culture, mission and success of our organization a reality. Learn more: https://t.co/enH5KLPltx #TopWorkplace #DonateLife https://t.co/5pO9FchlqR","['TopWorkplace', 'DonateLife']",188070169,SWTransplant,"Southwest Transplant Alliance serves as the bridge between organ, eye & tissue donors to those in need of lifesaving or life-enhancing transplants. #donatelife",1293
1328788145157058560,2020-11-17 19:52:36,Rawalpindi SOS At AFIT  Any blood group.  #DonateLife   Appeal from a son whose father passed away due to blood shortage. Required for mother now.   @idgafmam https://t.co/vAYOZJmv2I,['DonateLife'],1431175903,Salimah4truth,Social Worker for #SafedPosh    Teacher by profession PTI by passion. Proud to lead Twitter victory for PMIK in Khi. PTISMT Core member.,3835
1328777173747044353,2020-11-17 19:09:00,"💙👇💚👇💙👇💚 flu season without covid is hard for us as it is, so this year especially #MaskUp please 😁 #DonateLife #TransplantLife https://t.co/hmr0hXvH4l","['MaskUp', 'DonateLife', 'TransplantLife']",592266352,LeahDierking,"PhD (C) Preventive Medicine & Population Health @UTMB_PrevMed ~ Aging, Health Disparities & Transplant Research ~ liver transplant recipient 💚",448
1328773374986883073,2020-11-17 18:53:54,"Do you know which organ can regenerate? Join #DonateLifeTexas &amp; the San Antonio Eye Bank this Sat., 11/21 for some donation &amp; pop culture trivia! It's free &amp; fun to play! Did we mention there are PRIZES? Register via the QR code by this Fri., 11/20. #EyeDonationMonth #DonateLife https://t.co/lSYeJcwgnL","['DonateLifeTexas', 'EyeDonationMonth', 'DonateLife']",2370997566,donatelifetexas,"Saving lives is fast and easy when you sign up as an organ, eye & tissue donor with Donate Life Texas.",1447
1328762325604634627,2020-11-17 18:10:00,Thanks to the @wcsSHS #DonateLife Club for holding a car wash in Franklin to raise awareness for organ &amp; tissue donation! Sylvana received a liver transplant almost 9 years ago and is club president. Register to #BeTheGift as a donor at https://t.co/qXiCtWvKNj. #DoneVida https://t.co/E0vwFWLOsZ,"['DonateLife', 'BeTheGift', 'DoneVida']",48373586,DonateLifeTN,Contact your U.S. Reps to #SupportOPOs: https://t.co/syXEeWssut  Register to be an organ donor @ https://t.co/2Za41zDdLi #BeTheGift,2417
1328752312471474176,2020-11-17 17:30:12,Carol and Kareem share a special bond through the power of organ donation. The pair discuss their inspirational story of faith and friendship. Check it out at the link below! #NDS #OrganDonor #DonateLife @PhillyTrib    https://t.co/q9O27R9V5G,"['NDS', 'OrganDonor', 'DonateLife']",68707862,Donors1,Giving life a second chance through organ and tissue donation. Would you save a live if you could?,4166
1328750759815557120,2020-11-17 17:24:02,Every 2 seconds someone in the U.S. needs blood. Sign up for the December 8 Blood Drive at Birmingham First at https://t.co/QzszqTRBAQ @versitibloodcenterofmichigan #blooddonor #blooddrive #donateblood #donatelife https://t.co/6Gzsvbj7wc,"['blooddonor', 'blooddrive', 'donateblood', 'donatelife']",518609833,BirminghamFUMC,,96
1328742229406527489,2020-11-17 16:50:08,"Last Friday, we hosted a virtual #NationalDonorSabbath, bringing together local faith leaders, donor families and transplant recipients for the national observance. #DonateLife https://t.co/Cdr3yVSnyG","['NationalDonorSabbath', 'DonateLife']",120129135,COREDonateLife,"CORE is a non-profit dedicated to promoting donation, education and research of organ & tissue transplantation.",2250
1328730597964046336,2020-11-17 16:03:55,"4yo Jace had heart &amp; kidney transplant, cancer treatments, 11 surgeries &amp; 60+ ER trips.    He’s battling COVID-19 w/ eye infection. We expect him to bravely defeat this.    Send superhero Jace prayers &amp; best thoughts.   @hamillhimself @mark_sheppard   #haveheart #CHD #DonateLife https://t.co/lRmM1ZH4S3","['haveheart', 'CHD', 'DonateLife']",4488459312,jeffreyhasheart,"Jeffrey Has Heart is non-profit org founded in 2015 by now 21yo @SMU senior Jeffrey Kelley, providing financial aid to kids with CHD. #haveheart #CHD",1095
1328718566741467138,2020-11-17 15:16:07,Here is a powerful example of the work of #organprocurementorganizations - supporting the generous decisions of #donorfamilies and enabling the #giftofsight for those suffering from blindness.#DonateLife #DoneVida #EyeDonationMonth✅https://t.co/3dhxWQvdJX https://t.co/jOHNhnErSZ,"['organprocurementorganizations', 'donorfamilies', 'giftofsight', 'DonateLife', 'DoneVida', 'EyeDonationMonth']",3405845091,NEDS_LIFE,We save and enhance lives through organ and tissue donation. Contact your US Reps to #SupportOPOs here: https://t.co/syXEeWssut,441
1328713889383641091,2020-11-17 14:57:32,Lahore A -ve 1 bottle  Punjab Cardiology Hospital #DonateLife https://t.co/Uc1j6oHdde,['DonateLife'],1431175903,Salimah4truth,Social Worker for #SafedPosh    Teacher by profession PTI by passion. Proud to lead Twitter victory for PMIK in Khi. PTISMT Core member.,3835
1328706444615618565,2020-11-17 14:27:57,"From there, we will deck our halls and trim our tree with your creations and share on our social media channels. We’ll feature a story and ornament every day! We’re also accepting monetary contributions for the Satterwhite Patient Assistance Fund  💚💙 #DonateLife https://t.co/brW4okd0xh",['DonateLife'],419516844,DonateLife_KY,#Kentucky Organ Donor Affiliates (KODA) is dedicated to saving lives through #organdonation and tissue donation and transplantation.,1556
1328706439905423361,2020-11-17 14:27:56,"Our office is lacking some seasonal spirit and we need your help to spruce up! if you're willing, send us your handmade ornaments, postcards, &amp; other small, Chachkies you can come up with!  Please include a short-written story about why this piece is meaningful #donatelife https://t.co/mBx5OOjpwx",['donatelife'],419516844,DonateLife_KY,#Kentucky Organ Donor Affiliates (KODA) is dedicated to saving lives through #organdonation and tissue donation and transplantation.,1556
